,id,symbol,name,date,current_price,total_volume
0,basic-attention-token,bat,Basic Attention Token,2020-05-07,0.17878413831907905,96303981.00152738
0,basic-attention-token,bat,Basic Attention Token,2020-05-08,0.1834907144414553,101467136.71862325
0,basic-attention-token,bat,Basic Attention Token,2020-05-09,0.22916835646389142,198724526.02324626
0,basic-attention-token,bat,Basic Attention Token,2020-05-10,0.21712525539873143,231346673.78589064
0,basic-attention-token,bat,Basic Attention Token,2020-05-11,0.19753055637700662,154594035.37872702
0,basic-attention-token,bat,Basic Attention Token,2020-05-12,0.18578575740617395,111040595.22521861
0,basic-attention-token,bat,Basic Attention Token,2020-05-13,0.20423208660491324,106464261.51837191
0,basic-attention-token,bat,Basic Attention Token,2020-05-14,0.20040827354779006,88832318.28758217
0,basic-attention-token,bat,Basic Attention Token,2020-05-15,0.20221621644625162,68419981.60667567
0,basic-attention-token,bat,Basic Attention Token,2020-05-16,0.19879295216223847,73923366.30563326
0,basic-attention-token,bat,Basic Attention Token,2020-05-17,0.20335502854165718,65264540.48538909
0,basic-attention-token,bat,Basic Attention Token,2020-05-18,0.20455282462398233,66447790.45258561
0,basic-attention-token,bat,Basic Attention Token,2020-05-19,0.2090909087229018,57155372.73201289
0,basic-attention-token,bat,Basic Attention Token,2020-05-20,0.20612040748665683,57796970.65186276
0,basic-attention-token,bat,Basic Attention Token,2020-05-21,0.20358647774354685,57177591.07968016
0,basic-attention-token,bat,Basic Attention Token,2020-05-22,0.19501107620534328,68554446.36467642
0,basic-attention-token,bat,Basic Attention Token,2020-05-23,0.20328368047813525,56907571.97528535
0,basic-attention-token,bat,Basic Attention Token,2020-05-24,0.20259724899861678,49319002.589638785
0,basic-attention-token,bat,Basic Attention Token,2020-05-25,0.19488526927514085,45941724.76966939
0,basic-attention-token,bat,Basic Attention Token,2020-05-26,0.20491504952173784,53201872.369042866
0,basic-attention-token,bat,Basic Attention Token,2020-05-27,0.20325972090099315,55915303.708852515
0,basic-attention-token,bat,Basic Attention Token,2020-05-28,0.20683011064832169,65445844.95128985
0,basic-attention-token,bat,Basic Attention Token,2020-05-29,0.21259085520024468,75774986.8367781
0,basic-attention-token,bat,Basic Attention Token,2020-05-30,0.2096021095997418,61986099.32846602
0,basic-attention-token,bat,Basic Attention Token,2020-05-31,0.22049272483613983,66459449.45035992
0,basic-attention-token,bat,Basic Attention Token,2020-06-01,0.2116538342778576,77578428.65839638
0,basic-attention-token,bat,Basic Attention Token,2020-06-02,0.224926462607645,75292832.09221987
0,basic-attention-token,bat,Basic Attention Token,2020-06-03,0.21494594940676187,75595169.734933
0,basic-attention-token,bat,Basic Attention Token,2020-06-04,0.22392271977510758,63934508.688663326
0,basic-attention-token,bat,Basic Attention Token,2020-06-05,0.2432866562068382,114150227.71662278
0,basic-attention-token,bat,Basic Attention Token,2020-06-06,0.24446976994652492,95896273.84542637
0,basic-attention-token,bat,Basic Attention Token,2020-06-07,0.23662037220702864,62217561.79547732
0,basic-attention-token,bat,Basic Attention Token,2020-06-08,0.23417127209879546,60527397.48332959
0,basic-attention-token,bat,Basic Attention Token,2020-06-09,0.2550221912063682,94600502.54010078
0,basic-attention-token,bat,Basic Attention Token,2020-06-10,0.25144517748809825,83750823.54473287
0,basic-attention-token,bat,Basic Attention Token,2020-06-11,0.25073933622341826,80010766.94085488
0,basic-attention-token,bat,Basic Attention Token,2020-06-12,0.22267069713384455,79592292.60819858
0,basic-attention-token,bat,Basic Attention Token,2020-06-13,0.22933299068155,76722190.29971495
0,basic-attention-token,bat,Basic Attention Token,2020-06-14,0.23254804853764968,67872153.68367396
0,basic-attention-token,bat,Basic Attention Token,2020-06-15,0.22367955233003353,65066977.89413493
0,basic-attention-token,bat,Basic Attention Token,2020-06-16,0.22270083501505733,73631727.64610925
0,basic-attention-token,bat,Basic Attention Token,2020-06-17,0.22461296343354692,60655007.828260295
0,basic-attention-token,bat,Basic Attention Token,2020-06-18,0.22409433244190755,42623365.378163785
0,basic-attention-token,bat,Basic Attention Token,2020-06-19,0.21813468626905186,43693813.73922345
0,basic-attention-token,bat,Basic Attention Token,2020-06-20,0.21772168868211728,44255019.02474361
0,basic-attention-token,bat,Basic Attention Token,2020-06-21,0.23143142385759166,100971147.75140832
0,basic-attention-token,bat,Basic Attention Token,2020-06-22,0.24103915883440807,170123881.47994876
0,basic-attention-token,bat,Basic Attention Token,2020-06-23,0.24423793380114453,85609588.40599129
0,basic-attention-token,bat,Basic Attention Token,2020-06-24,0.2573774469360914,113917205.29199868
0,basic-attention-token,bat,Basic Attention Token,2020-06-25,0.24948041965044504,71634454.26350644
0,basic-attention-token,bat,Basic Attention Token,2020-06-26,0.26885325644625546,98788487.18480302
0,basic-attention-token,bat,Basic Attention Token,2020-06-27,0.2722569348809512,105607458.77996576
0,basic-attention-token,bat,Basic Attention Token,2020-06-28,0.2713798480543848,167600494.65502495
0,basic-attention-token,bat,Basic Attention Token,2020-06-29,0.2641041063463858,113966595.57336609
0,basic-attention-token,bat,Basic Attention Token,2020-06-30,0.2616175081429937,87688022.65001819
0,basic-attention-token,bat,Basic Attention Token,2020-07-01,0.25164956022623186,69756643.50736201
0,basic-attention-token,bat,Basic Attention Token,2020-07-02,0.2563350370549741,65641116.855790384
0,basic-attention-token,bat,Basic Attention Token,2020-07-03,0.24235499398474547,316583850.4926188
0,basic-attention-token,bat,Basic Attention Token,2020-07-04,0.24169458042108952,91146916.54020943
0,basic-attention-token,bat,Basic Attention Token,2020-07-05,0.24999848488217388,59071976.16780106
0,basic-attention-token,bat,Basic Attention Token,2020-07-06,0.24666623739939741,55375644.42652991
0,basic-attention-token,bat,Basic Attention Token,2020-07-07,0.2610051963231838,68368858.65497458
0,basic-attention-token,bat,Basic Attention Token,2020-07-08,0.2545194758226108,57392129.89025883
0,basic-attention-token,bat,Basic Attention Token,2020-07-09,0.26337130985493107,70849597.08007617
0,basic-attention-token,bat,Basic Attention Token,2020-07-10,0.2607853129061922,72452935.30408971
0,basic-attention-token,bat,Basic Attention Token,2020-07-11,0.25452963545831336,51965214.343814574
0,basic-attention-token,bat,Basic Attention Token,2020-07-12,0.25812274892495024,51817338.06015464
0,basic-attention-token,bat,Basic Attention Token,2020-07-13,0.25887119683742077,50476121.68204258
0,basic-attention-token,bat,Basic Attention Token,2020-07-14,0.2630054967858393,99488481.93272902
0,basic-attention-token,bat,Basic Attention Token,2020-07-15,0.2628541096299847,63812951.58633598
0,basic-attention-token,bat,Basic Attention Token,2020-07-16,0.2596852972031875,52139310.11494565
0,basic-attention-token,bat,Basic Attention Token,2020-07-17,0.25920480324837386,104798742.01271398
0,basic-attention-token,bat,Basic Attention Token,2020-07-18,0.2658882633412866,93775842.9766323
0,basic-attention-token,bat,Basic Attention Token,2020-07-19,0.2691273056840691,57063528.41908872
0,basic-attention-token,bat,Basic Attention Token,2020-07-20,0.2739162996684604,69727288.4698188
0,basic-attention-token,bat,Basic Attention Token,2020-07-21,0.25893740301268947,61585096.538977064
0,basic-attention-token,bat,Basic Attention Token,2020-07-22,0.2604187286034546,57030189.571883395
0,basic-attention-token,bat,Basic Attention Token,2020-07-23,0.26365091342158054,48988947.08426094
0,basic-attention-token,bat,Basic Attention Token,2020-07-24,0.2631325904355044,56309105.37565566
0,basic-attention-token,bat,Basic Attention Token,2020-07-25,0.2576120666412261,133451165.52823135
0,basic-attention-token,bat,Basic Attention Token,2020-07-26,0.26299002387451254,108526922.02579007
0,basic-attention-token,bat,Basic Attention Token,2020-07-27,0.25420969102760055,108431087.12216452
0,basic-attention-token,bat,Basic Attention Token,2020-07-28,0.2467915720871609,151662337.74449876
0,basic-attention-token,bat,Basic Attention Token,2020-07-29,0.2513233855279171,126354490.54182667
0,basic-attention-token,bat,Basic Attention Token,2020-07-30,0.24686609797026154,127465876.58804202
0,basic-attention-token,bat,Basic Attention Token,2020-07-31,0.2471805953362,134377945.74631432
0,basic-attention-token,bat,Basic Attention Token,2020-08-01,0.25263581141753144,124932685.89880252
0,basic-attention-token,bat,Basic Attention Token,2020-08-02,0.2591818992614422,182529229.60738415
0,basic-attention-token,bat,Basic Attention Token,2020-08-03,0.24296877667478836,148396060.35368916
0,basic-attention-token,bat,Basic Attention Token,2020-08-04,0.2506538830653076,130799954.93917818
0,basic-attention-token,bat,Basic Attention Token,2020-08-05,0.26101688421247893,121506436.50665675
0,basic-attention-token,bat,Basic Attention Token,2020-08-06,0.2572426226742363,142898996.2350156
0,basic-attention-token,bat,Basic Attention Token,2020-08-07,0.2589062614215278,164953749.7968566
0,basic-attention-token,bat,Basic Attention Token,2020-08-08,0.2518934192802063,238128296.76580536
0,basic-attention-token,bat,Basic Attention Token,2020-08-09,0.26071623420278284,117259296.86292781
0,basic-attention-token,bat,Basic Attention Token,2020-08-10,0.2671485487696974,124274582.91128537
0,basic-attention-token,bat,Basic Attention Token,2020-08-11,0.2866356109911944,259163572.95117185
0,basic-attention-token,bat,Basic Attention Token,2020-08-12,0.26223298965049274,278772097.9816939
0,basic-attention-token,bat,Basic Attention Token,2020-08-13,0.2712160056751403,151725224.2173347
0,basic-attention-token,bat,Basic Attention Token,2020-08-14,0.26894137716015437,152931734.0427703
0,basic-attention-token,bat,Basic Attention Token,2020-08-15,0.2781999954995281,141549746.79735848
0,basic-attention-token,bat,Basic Attention Token,2020-08-16,0.2740398127315958,153246405.1304992
0,basic-attention-token,bat,Basic Attention Token,2020-08-17,0.32472427368688367,318184437.1431495
0,basic-attention-token,bat,Basic Attention Token,2020-08-18,0.3181812319555435,281245802.12680185
0,basic-attention-token,bat,Basic Attention Token,2020-08-19,0.3510111448375611,419668881.3485085
0,basic-attention-token,bat,Basic Attention Token,2020-08-20,0.3177547741248674,263818943.5811566
0,basic-attention-token,bat,Basic Attention Token,2020-08-21,0.361056561792215,292796103.52313983
0,basic-attention-token,bat,Basic Attention Token,2020-08-22,0.3778324140841642,636662715.0676628
0,basic-attention-token,bat,Basic Attention Token,2020-08-23,0.4010858739492388,288585430.4043228
0,basic-attention-token,bat,Basic Attention Token,2020-08-24,0.40342555510489714,279889702.78477204
0,basic-attention-token,bat,Basic Attention Token,2020-08-25,0.39664947394275796,272977124.6916083
0,basic-attention-token,bat,Basic Attention Token,2020-08-26,0.34874889492202543,249176293.42933017
0,basic-attention-token,bat,Basic Attention Token,2020-08-27,0.35144214963685877,206418999.73053038
0,basic-attention-token,bat,Basic Attention Token,2020-08-28,0.32642432799789606,196721953.0832839
0,basic-attention-token,bat,Basic Attention Token,2020-08-29,0.3508380363348906,166716219.33290705
0,basic-attention-token,bat,Basic Attention Token,2020-08-30,0.3531407410290469,185618221.4448095
0,basic-attention-token,bat,Basic Attention Token,2020-08-31,0.3466597796231322,138805784.55779803
0,basic-attention-token,bat,Basic Attention Token,2020-09-01,0.34978355340985784,158079084.8685912
0,basic-attention-token,bat,Basic Attention Token,2020-09-02,0.3351676197349615,152411651.8446855
0,basic-attention-token,bat,Basic Attention Token,2020-09-03,0.31806335305323047,143553643.72100374
0,basic-attention-token,bat,Basic Attention Token,2020-09-04,0.25243561976638484,134898467.4748842
0,basic-attention-token,bat,Basic Attention Token,2020-09-05,0.26670465014836725,148034698.4772528
0,basic-attention-token,bat,Basic Attention Token,2020-09-06,0.2367195585227864,116057854.07952705
0,basic-attention-token,bat,Basic Attention Token,2020-09-07,0.2599283029620196,116180689.7072222
0,basic-attention-token,bat,Basic Attention Token,2020-09-08,0.25230613741504243,104282850.09957735
0,basic-attention-token,bat,Basic Attention Token,2020-09-09,0.2513158343999119,104374920.03959346
0,basic-attention-token,bat,Basic Attention Token,2020-09-10,0.25747278407853563,135656832.06591868
0,basic-attention-token,bat,Basic Attention Token,2020-09-11,0.2661725578640019,122115821.1404563
0,basic-attention-token,bat,Basic Attention Token,2020-09-12,0.2638458516490229,121364024.72987546
0,basic-attention-token,bat,Basic Attention Token,2020-09-13,0.2744350312305166,179190268.76578516
0,basic-attention-token,bat,Basic Attention Token,2020-09-14,0.25744484615376717,122937941.48069513
0,basic-attention-token,bat,Basic Attention Token,2020-09-15,0.25658282202798066,183193229.6326691
0,basic-attention-token,bat,Basic Attention Token,2020-09-16,0.24663653077615635,199450182.01439837
0,basic-attention-token,bat,Basic Attention Token,2020-09-17,0.251758370725824,217515546.41303927
0,basic-attention-token,bat,Basic Attention Token,2020-09-18,0.25026652187278503,86084498.70841861
0,basic-attention-token,bat,Basic Attention Token,2020-09-19,0.24278850031452526,92231317.05755694
0,basic-attention-token,bat,Basic Attention Token,2020-09-20,0.24308392203009196,95928666.633427
0,basic-attention-token,bat,Basic Attention Token,2020-09-21,0.23747227425041137,99440374.79938364
0,basic-attention-token,bat,Basic Attention Token,2020-09-22,0.21422229556109262,109130609.24499172
0,basic-attention-token,bat,Basic Attention Token,2020-09-23,0.228348768386248,109976500.36690146
0,basic-attention-token,bat,Basic Attention Token,2020-09-24,0.21268279232098716,97266369.81871703
0,basic-attention-token,bat,Basic Attention Token,2020-09-25,0.22545977230867043,155157395.26080364
0,basic-attention-token,bat,Basic Attention Token,2020-09-26,0.23235027531903132,170451242.02376547
0,basic-attention-token,bat,Basic Attention Token,2020-09-27,0.23293066596364076,157319259.5645485
0,basic-attention-token,bat,Basic Attention Token,2020-09-28,0.22881766743350965,135609691.31225002
0,basic-attention-token,bat,Basic Attention Token,2020-09-29,0.233465051959229,142826003.0492166
0,basic-attention-token,bat,Basic Attention Token,2020-09-30,0.2370094905812396,151211696.23498932
0,basic-attention-token,bat,Basic Attention Token,2020-10-01,0.23919526916539893,137632448.53647494
0,basic-attention-token,bat,Basic Attention Token,2020-10-02,0.22961820652990278,95077924.33308388
0,basic-attention-token,bat,Basic Attention Token,2020-10-03,0.22404141317251913,100995831.43294607
0,basic-attention-token,bat,Basic Attention Token,2020-10-04,0.22059206742650017,80184785.31106779
0,basic-attention-token,bat,Basic Attention Token,2020-10-05,0.22328253838679957,78018402.8423329
0,basic-attention-token,bat,Basic Attention Token,2020-10-06,0.22117836414071212,89943280.01352915
0,basic-attention-token,bat,Basic Attention Token,2020-10-07,0.21087824951812306,97148555.4787428
0,basic-attention-token,bat,Basic Attention Token,2020-10-08,0.21430712980597305,89722610.96385506
0,basic-attention-token,bat,Basic Attention Token,2020-10-09,0.2171238600103298,98025071.52336772
0,basic-attention-token,bat,Basic Attention Token,2020-10-10,0.22241501745233888,107605856.91846342
0,basic-attention-token,bat,Basic Attention Token,2020-10-11,0.22035286945840926,118276839.50415134
0,basic-attention-token,bat,Basic Attention Token,2020-10-12,0.22254394374449923,133943363.29554157
0,basic-attention-token,bat,Basic Attention Token,2020-10-13,0.22053334425848578,181769316.11143845
0,basic-attention-token,bat,Basic Attention Token,2020-10-14,0.21683016021550358,99927919.96763113
0,basic-attention-token,bat,Basic Attention Token,2020-10-15,0.21528452782488205,111691351.69106162
0,basic-attention-token,bat,Basic Attention Token,2020-10-16,0.2128915963386772,173082584.4139285
0,basic-attention-token,bat,Basic Attention Token,2020-10-17,0.20705657422013968,442659939.89638567
0,basic-attention-token,bat,Basic Attention Token,2020-10-18,0.21484837377856647,129183390.77790512
0,basic-attention-token,bat,Basic Attention Token,2020-10-19,0.21384594844525343,560478334.2359252
0,basic-attention-token,bat,Basic Attention Token,2020-10-20,0.21406866980897354,162975925.3720893
0,basic-attention-token,bat,Basic Attention Token,2020-10-21,0.20887565270155892,192179238.51166424
0,basic-attention-token,bat,Basic Attention Token,2020-10-22,0.21521312602241022,171262564.34121752
0,basic-attention-token,bat,Basic Attention Token,2020-10-23,0.22122817547569665,149667202.29223347
0,basic-attention-token,bat,Basic Attention Token,2020-10-24,0.22175198497236323,154904977.6644421
0,basic-attention-token,bat,Basic Attention Token,2020-10-25,0.22006932548938532,296238065.6484203
0,basic-attention-token,bat,Basic Attention Token,2020-10-26,0.21455221033855834,533157049.3886364
0,basic-attention-token,bat,Basic Attention Token,2020-10-27,0.21357046183143516,407707154.31888264
0,basic-attention-token,bat,Basic Attention Token,2020-10-28,0.21354282086752382,364302592.8700601
0,basic-attention-token,bat,Basic Attention Token,2020-10-29,0.1950967186807413,253172498.76936513
