,id,symbol,name,date,current_price,total_volume
0,enjincoin,enj,Enjin Coin,2020-01-01,0.08017446815631149,6943267.678240904
0,enjincoin,enj,Enjin Coin,2020-01-02,0.07959417656535905,4905385.441062055
0,enjincoin,enj,Enjin Coin,2020-01-03,0.07391777203504028,4972691.109627851
0,enjincoin,enj,Enjin Coin,2020-01-04,0.07820898730488249,4822863.973220069
0,enjincoin,enj,Enjin Coin,2020-01-05,0.07725047742537683,3598063.7685461
0,enjincoin,enj,Enjin Coin,2020-01-06,0.0765017399267299,3913895.944960329
0,enjincoin,enj,Enjin Coin,2020-01-07,0.0751668545833966,5452626.352878292
0,enjincoin,enj,Enjin Coin,2020-01-08,0.07256564382038591,6343238.018855699
0,enjincoin,enj,Enjin Coin,2020-01-09,0.07442217201601634,5292720.188217433
0,enjincoin,enj,Enjin Coin,2020-01-10,0.07159579234182853,4421299.603334532
0,enjincoin,enj,Enjin Coin,2020-01-11,0.07285586601056976,4312872.027378138
0,enjincoin,enj,Enjin Coin,2020-01-12,0.07181917300473381,5032794.448626738
0,enjincoin,enj,Enjin Coin,2020-01-13,0.07252225823266178,4458123.323380905
0,enjincoin,enj,Enjin Coin,2020-01-14,0.07137108770765992,4281541.659714086
0,enjincoin,enj,Enjin Coin,2020-01-15,0.07213849081694237,6861704.848290059
0,enjincoin,enj,Enjin Coin,2020-01-16,0.07512669660592118,6762149.450873197
0,enjincoin,enj,Enjin Coin,2020-01-17,0.0800378857717763,8475638.846874679
0,enjincoin,enj,Enjin Coin,2020-01-18,0.0800054780269198,8661103.864196494
0,enjincoin,enj,Enjin Coin,2020-01-19,0.0771218893706472,5611729.0087016225
0,enjincoin,enj,Enjin Coin,2020-01-20,0.07336646050072074,5385829.69659561
0,enjincoin,enj,Enjin Coin,2020-01-21,0.07569530775370178,5171943.0877719
0,enjincoin,enj,Enjin Coin,2020-01-22,0.0764583804174864,4154192.1523657828
0,enjincoin,enj,Enjin Coin,2020-01-23,0.07715359817657813,4105965.0974897537
0,enjincoin,enj,Enjin Coin,2020-01-24,0.08636403275849983,24858573.428725243
0,enjincoin,enj,Enjin Coin,2020-01-25,0.08441845864756006,13915656.282261234
0,enjincoin,enj,Enjin Coin,2020-01-26,0.08779697006373093,6205697.450322806
0,enjincoin,enj,Enjin Coin,2020-01-27,0.08672023232398914,8688680.351663787
0,enjincoin,enj,Enjin Coin,2020-01-28,0.08933781705427225,7053263.677199724
