id;symbol;name;date;current_price;total_volume
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-01;97.24504256607766;625756848.4675069
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-02;97.23016295751205;534573950.67553383
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-03;93.05150016297523;476368899.02083325
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-04;102.19755136684216;796651186.3120193
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-05;109.26648701984257;718989809.9341671
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-06;110.12250254140687;761755990.3276541
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-07;117.43422593323223;933078441.0262256
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-08;114.04604226959742;886154155.0552907
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-09;113.80116513471471;842696313.9858332
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-10;117.00231888918117;796611999.3045467
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-11;172.59641690863447;2237447055.4656963
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-12;149.97461202952934;2061464203.941337
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-13;164.8832922478518;1627688505.134037
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-14;173.3118158072719;1414170779.4966311
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-15;420.6053494260426;10462571105.03628
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-16;312.6976663437051;6122440147.695649
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-17;313.0887478378465;5220131981.552443
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-18;285.43960763914515;4628662899.721815
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-19;251.5807581103633;3874522502.364106
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-20;276.08990388727744;3973028176.5469117
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-21;304.20125991663275;4314482964.86464
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-22;315.2866806069913;3779061780.6957965
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-23;307.506726651948;2708450338.4989567
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-24;259.0716566509675;2975601291.2843986
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-25;266.6038066216392;3394869066.4650855
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-26;261.54988867296714;2294127525.9180136
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-27;273.74821002998914;2655698913.154077
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-28;297.66176145399163;3219629025.2225275
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-29;294.27624982136615;3842313441.900708
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-30;286.6838661872597;3817709553.9740934
bitcoin-cash-sv;bsv;Bitcoin SV;2020-01-31;298.40516748310097;3264441238.347746
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-01;271.68502293557793;3115932786.546835
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-02;278.60229813817995;2480236124.66742
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-03;278.84320641704954;2492067251.9660473
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-04;280.26823786465746;2743602252.212003
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-05;270.6530154353841;2321050000.593995
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-06;298.3347556495629;2971560357.8453407
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-07;294.10654907777706;2965221504.751586
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-08;295.2353678314096;2762184224.8834386
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-09;336.8284327075142;4380754560.607724
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-10;349.162061116711;4536825388.2893715
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-11;354.3931159726999;4189283623.5728045
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-12;367.7552856939785;2934222550.108176
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-13;367.59519273584704;3171278977.198494
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-14;358.96195491813666;3897249070.1415687
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-15;360.80655421658656;2758926865.4624057
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-16;310.16814202262526;3027120436.19741
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-17;285.31785794955937;3518010093.573693
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-18;310.74610564200344;4113510140.8209977
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-19;309.13705404574796;4194361660.466863
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-20;289.75951294755635;3321172757.111539
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-21;285.13437416013403;3736006759.339519
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-22;288.51018577659477;2352712545.430087
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-23;279.79123253001444;2474709802.078505
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-24;294.5146507027417;2549054825.4646606
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-25;277.9929607254711;2687014773.8914204
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-26;259.9878884195573;2377605230.2911434
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-27;224.5751450217842;3498542975.5954194
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-28;226.93989415369302;2828460261.47558
bitcoin-cash-sv;bsv;Bitcoin SV;2020-02-29;217.37635466096;2270086902.648595
bitcoin-cash-sv;bsv;Bitcoin SV;2020-03-01;211.54542165308996;1853129237.205365
bitcoin-cash-sv;bsv;Bitcoin SV;2020-03-02;229.38490178255674;2606750073.4229093
bitcoin-cash-sv;bsv;Bitcoin SV;2020-03-03;251.37217189001788;2908916527.0808253
bitcoin-cash-sv;bsv;Bitcoin SV;2020-03-04;248.24259998685028;2647612732.6932473
bitcoin-cash-sv;bsv;Bitcoin SV;2020-03-05;231.66870406933768;1959953910.454585
bitcoin-cash-sv;bsv;Bitcoin SV;2020-03-06;240.3160022095632;2375712756.57837
bitcoin-cash-sv;bsv;Bitcoin SV;2020-03-07;248.13978084086372;2360500165.100923
bitcoin-cash-sv;bsv;Bitcoin SV;2020-03-08;234.55295587419707;1815289327.139173
bitcoin-cash-sv;bsv;Bitcoin SV;2020-03-09;196.28320258444666;2113620423.1422417
bitcoin-cash-sv;bsv;Bitcoin SV;2020-03-10;199.55986665958244;2763498808.307217
bitcoin-cash-sv;bsv;Bitcoin SV;2020-03-11;198.53448317173567;1667697812.5012436
bitcoin-cash-sv;bsv;Bitcoin SV;2020-03-12;192.12296944347688;1548174012.8423092
bitcoin-cash-sv;bsv;Bitcoin SV;2020-03-13;104.32138275202476;1871929341.9162433
bitcoin-cash-sv;bsv;Bitcoin SV;2020-03-14;121.31552179046435;3684391186.0738707
bitcoin-cash-sv;bsv;Bitcoin SV;2020-03-15;115.90815581779579;1842326959.834394
bitcoin-cash-sv;bsv;Bitcoin SV;2020-03-16;122.33522249512642;1659080180.1661515
bitcoin-cash-sv;bsv;Bitcoin SV;2020-03-17;111.1233457304891;2087594526.9123046
bitcoin-cash-sv;bsv;Bitcoin SV;2020-03-18;120.65938892348444;1896658044.7528272
bitcoin-cash-sv;bsv;Bitcoin SV;2020-03-19;121.63803464942356;1667648971.102331
bitcoin-cash-sv;bsv;Bitcoin SV;2020-03-20;157.07607515071632;3025758843.6871977
