,id,symbol,name,date,current_price,total_volume
0,theta-token,theta,Theta Network,2020-02-06,0.12004595231372554,8554417.72316136
0,theta-token,theta,Theta Network,2020-02-07,0.1222237915859349,5337007.570965117
0,theta-token,theta,Theta Network,2020-02-08,0.12344008940360285,4779814.023775862
0,theta-token,theta,Theta Network,2020-02-09,0.11688292093641811,4274226.900446433
0,theta-token,theta,Theta Network,2020-02-10,0.1219783603734556,3745718.714230318
0,theta-token,theta,Theta Network,2020-02-11,0.1281457546795332,12422107.141376154
0,theta-token,theta,Theta Network,2020-02-12,0.12724873782327636,11674567.621606687
0,theta-token,theta,Theta Network,2020-02-13,0.13493524594121545,9241021.559472473
0,theta-token,theta,Theta Network,2020-02-14,0.17012367408760065,49984673.27180145
0,theta-token,theta,Theta Network,2020-02-15,0.169488125206501,39328856.47534277
0,theta-token,theta,Theta Network,2020-02-16,0.15293771855742375,18867349.495483804
0,theta-token,theta,Theta Network,2020-02-17,0.13848655830827752,10773657.39867193
0,theta-token,theta,Theta Network,2020-02-18,0.14299782642364162,19030208.358881496
0,theta-token,theta,Theta Network,2020-02-19,0.14413240630558166,18952975.29833692
0,theta-token,theta,Theta Network,2020-02-20,0.13474633216435167,12072317.333226288
0,theta-token,theta,Theta Network,2020-02-21,0.13252920257661918,10533651.215732919
0,theta-token,theta,Theta Network,2020-02-22,0.12968001196597984,8259852.092444753
0,theta-token,theta,Theta Network,2020-02-23,0.12792818661676758,6417896.370499322
0,theta-token,theta,Theta Network,2020-02-24,0.13882143351585904,10412279.991040714
0,theta-token,theta,Theta Network,2020-02-25,0.14565697082911638,16013905.650575936
0,theta-token,theta,Theta Network,2020-02-26,0.13683614985988812,18412269.387977585
0,theta-token,theta,Theta Network,2020-02-27,0.11989305935100818,11829302.547143634
0,theta-token,theta,Theta Network,2020-02-28,0.12136569521332315,8136107.222256939
0,theta-token,theta,Theta Network,2020-02-29,0.1246952141517903,8803045.48944812
0,theta-token,theta,Theta Network,2020-03-01,0.11785095987458552,5023578.528218917
0,theta-token,theta,Theta Network,2020-03-02,0.11763176005610218,4844074.487766076
0,theta-token,theta,Theta Network,2020-03-03,0.12648698292131458,8365359.867814019
0,theta-token,theta,Theta Network,2020-03-04,0.13012165051550043,11961317.814916443
0,theta-token,theta,Theta Network,2020-03-05,0.13198594933618596,7857025.122003615
0,theta-token,theta,Theta Network,2020-03-06,0.1388213116051426,8414970.244069913
0,theta-token,theta,Theta Network,2020-03-07,0.13632659749710557,7931057.27372965
0,theta-token,theta,Theta Network,2020-03-08,0.13574421643973675,9750539.536182795
0,theta-token,theta,Theta Network,2020-03-09,0.11348722219062686,8204404.218840296
0,theta-token,theta,Theta Network,2020-03-10,0.10973140615133398,9382477.17876056
0,theta-token,theta,Theta Network,2020-03-11,0.11120351481439861,8329955.276432646
0,theta-token,theta,Theta Network,2020-03-12,0.1013785786016533,13018683.645059805
0,theta-token,theta,Theta Network,2020-03-13,0.05402927574774193,6755614.421310632
0,theta-token,theta,Theta Network,2020-03-14,0.06170037461446872,5576759.790361269
0,theta-token,theta,Theta Network,2020-03-15,0.0614750816162274,2730745.3422068823
0,theta-token,theta,Theta Network,2020-03-16,0.06261865360910669,2851408.9102362553
0,theta-token,theta,Theta Network,2020-03-17,0.05423151916642328,5715945.722939341
0,theta-token,theta,Theta Network,2020-03-18,0.05762727845310264,3733133.2287230324
0,theta-token,theta,Theta Network,2020-03-19,0.05665669641696454,2043457.9890681296
0,theta-token,theta,Theta Network,2020-03-20,0.06509737664709918,6110103.402950513
0,theta-token,theta,Theta Network,2020-03-21,0.07072702085421034,12168956.627725866
0,theta-token,theta,Theta Network,2020-03-22,0.072317767129115,8798537.635407967
0,theta-token,theta,Theta Network,2020-03-23,0.06425817768782652,3252264.362559509
0,theta-token,theta,Theta Network,2020-03-24,0.06887150747898395,4315463.072711421
0,theta-token,theta,Theta Network,2020-03-25,0.07098630161532944,4197243.248904998
0,theta-token,theta,Theta Network,2020-03-26,0.06963277014747726,2504431.291672517
0,theta-token,theta,Theta Network,2020-03-27,0.0725190301460718,3274129.239155299
0,theta-token,theta,Theta Network,2020-03-28,0.07256081946129124,5754502.896110641
0,theta-token,theta,Theta Network,2020-03-29,0.07059221308795882,2806717.099188649
0,theta-token,theta,Theta Network,2020-03-30,0.0659921364737408,1377532.0369514178
0,theta-token,theta,Theta Network,2020-03-31,0.07197807456486546,3790860.9247205253
0,theta-token,theta,Theta Network,2020-04-01,0.07363211918849176,4237650.388166163
0,theta-token,theta,Theta Network,2020-04-02,0.07425752520276159,1935788.4129351997
0,theta-token,theta,Theta Network,2020-04-03,0.07736412537494779,2934100.0068327393
0,theta-token,theta,Theta Network,2020-04-04,0.07599447480330293,2602841.835610049
0,theta-token,theta,Theta Network,2020-04-05,0.07822598005722582,1918654.434925588
0,theta-token,theta,Theta Network,2020-04-06,0.08002346223481906,3936006.0595685695
0,theta-token,theta,Theta Network,2020-04-07,0.08824075501293117,3620281.387710267
0,theta-token,theta,Theta Network,2020-04-08,0.08461780730985442,4532279.540119673
0,theta-token,theta,Theta Network,2020-04-09,0.08753113309493976,2836103.616286872
0,theta-token,theta,Theta Network,2020-04-10,0.08693486890088808,2498280.1815695376
0,theta-token,theta,Theta Network,2020-04-11,0.0802517676018703,3175023.760390076
0,theta-token,theta,Theta Network,2020-04-12,0.07910107447825236,1269404.4525967112
0,theta-token,theta,Theta Network,2020-04-13,0.07932070269799965,1365796.8162495168
0,theta-token,theta,Theta Network,2020-04-14,0.07737511834899934,1247307.0952005642
0,theta-token,theta,Theta Network,2020-04-15,0.07786305279892991,1344519.2055504303
0,theta-token,theta,Theta Network,2020-04-16,0.0747887849853607,936882.5468297355
0,theta-token,theta,Theta Network,2020-04-17,0.07884586742643844,2180981.5457237577
0,theta-token,theta,Theta Network,2020-04-18,0.07779495213835426,1086654.6437741655
0,theta-token,theta,Theta Network,2020-04-19,0.08164079328169062,1864709.8572709267
0,theta-token,theta,Theta Network,2020-04-20,0.08069271626887027,2838094.395351072
0,theta-token,theta,Theta Network,2020-04-21,0.08263692849855601,10314225.205871774
0,theta-token,theta,Theta Network,2020-04-22,0.08514211338851173,7058946.403498083
0,theta-token,theta,Theta Network,2020-04-23,0.0910831175552393,4214429.214571479
0,theta-token,theta,Theta Network,2020-04-24,0.09829001200934616,6741499.406096002
0,theta-token,theta,Theta Network,2020-04-25,0.10126396930235096,5169524.915024626
0,theta-token,theta,Theta Network,2020-04-26,0.1058289787383531,5617866.676873711
0,theta-token,theta,Theta Network,2020-04-27,0.11118603785260976,8693301.82681578
0,theta-token,theta,Theta Network,2020-04-28,0.10834296563003881,9332082.73236323
0,theta-token,theta,Theta Network,2020-04-29,0.10806421122564631,7098234.8445127765
0,theta-token,theta,Theta Network,2020-04-30,0.11641793733851108,5392271.753559475
0,theta-token,theta,Theta Network,2020-05-01,0.11822700895269114,8145458.581952621
0,theta-token,theta,Theta Network,2020-05-02,0.1259573233508197,5880181.428886205
0,theta-token,theta,Theta Network,2020-05-03,0.13705130705550142,11958313.466105977
0,theta-token,theta,Theta Network,2020-05-04,0.14101216491179455,9608250.29051225
0,theta-token,theta,Theta Network,2020-05-05,0.14460126035707546,8437118.109641274
0,theta-token,theta,Theta Network,2020-05-06,0.15355752151635685,16411253.492662432
0,theta-token,theta,Theta Network,2020-05-07,0.151875586100593,14481653.189124266
0,theta-token,theta,Theta Network,2020-05-08,0.16277428189710907,12604954.656165283
0,theta-token,theta,Theta Network,2020-05-09,0.16259082546609974,9136522.52243096
0,theta-token,theta,Theta Network,2020-05-10,0.1487213739230255,7165374.996104614
0,theta-token,theta,Theta Network,2020-05-11,0.14243019173218954,8927338.565820068
0,theta-token,theta,Theta Network,2020-05-12,0.14562556322944178,7683736.190265168
0,theta-token,theta,Theta Network,2020-05-13,0.17657848953742825,31278707.265609898
0,theta-token,theta,Theta Network,2020-05-14,0.17397758188726178,14583402.885156024
0,theta-token,theta,Theta Network,2020-05-15,0.17075989895702418,11439108.859538145
0,theta-token,theta,Theta Network,2020-05-16,0.19120357971398885,21382153.123732306
0,theta-token,theta,Theta Network,2020-05-17,0.18436321962239705,12630889.026572196
0,theta-token,theta,Theta Network,2020-05-18,0.1903059938555999,10052663.220888818
0,theta-token,theta,Theta Network,2020-05-19,0.19223712468403983,10069255.557307709
0,theta-token,theta,Theta Network,2020-05-20,0.2153640740247992,24870186.174620006
0,theta-token,theta,Theta Network,2020-05-21,0.2791903679561542,81559386.14943416
0,theta-token,theta,Theta Network,2020-05-22,0.2538270949624603,119707494.76382676
0,theta-token,theta,Theta Network,2020-05-23,0.26922715025989713,26998712.407765493
0,theta-token,theta,Theta Network,2020-05-24,0.29692304588210755,37007893.85132893
0,theta-token,theta,Theta Network,2020-05-25,0.33675571472515453,107163949.7883593
0,theta-token,theta,Theta Network,2020-05-26,0.35130592549895756,70867183.44866261
0,theta-token,theta,Theta Network,2020-05-27,0.40718526534588995,147957030.79568005
0,theta-token,theta,Theta Network,2020-05-28,0.36369697232727144,232584161.41733953
0,theta-token,theta,Theta Network,2020-05-29,0.31743496602432025,114094408.8787365
0,theta-token,theta,Theta Network,2020-05-30,0.30550239398107765,81599308.51440771
0,theta-token,theta,Theta Network,2020-05-31,0.2888968599856916,49751895.05508286
0,theta-token,theta,Theta Network,2020-06-01,0.24979715721708518,51718557.024446785
0,theta-token,theta,Theta Network,2020-06-02,0.26610227812212256,66142270.26817675
0,theta-token,theta,Theta Network,2020-06-03,0.25657734020683454,46054374.695982695
0,theta-token,theta,Theta Network,2020-06-04,0.26979448429056957,33092492.93431919
0,theta-token,theta,Theta Network,2020-06-05,0.29078806951834535,47537817.134917386
0,theta-token,theta,Theta Network,2020-06-06,0.2790598065116055,35090642.038188815
0,theta-token,theta,Theta Network,2020-06-07,0.2709171385079104,21111628.22841928
0,theta-token,theta,Theta Network,2020-06-08,0.26586773605140285,30068625.65953964
0,theta-token,theta,Theta Network,2020-06-09,0.2544208632477576,21709924.983467117
0,theta-token,theta,Theta Network,2020-06-10,0.25268476691195246,19227285.56856437
0,theta-token,theta,Theta Network,2020-06-11,0.23979507774776226,20156117.019894864
0,theta-token,theta,Theta Network,2020-06-12,0.20582824925677476,29172381.747106217
0,theta-token,theta,Theta Network,2020-06-13,0.251043860562256,60922980.25729527
0,theta-token,theta,Theta Network,2020-06-14,0.2525711939637229,54505303.59897658
0,theta-token,theta,Theta Network,2020-06-15,0.23103666397461822,26907403.37595292
0,theta-token,theta,Theta Network,2020-06-16,0.23483902405753257,29582187.462346733
0,theta-token,theta,Theta Network,2020-06-17,0.2346147170501784,17690536.925239418
0,theta-token,theta,Theta Network,2020-06-18,0.23428507504601706,19787663.30871461
0,theta-token,theta,Theta Network,2020-06-19,0.22337993783554058,18035727.249131624
0,theta-token,theta,Theta Network,2020-06-20,0.22350186518197687,22197806.6340174
0,theta-token,theta,Theta Network,2020-06-21,0.22219140752091834,9636372.183521142
0,theta-token,theta,Theta Network,2020-06-22,0.220907748851574,9297475.205935583
0,theta-token,theta,Theta Network,2020-06-23,0.2416606334880678,26407260.63906592
0,theta-token,theta,Theta Network,2020-06-24,0.2563182224360451,39139223.3500316
0,theta-token,theta,Theta Network,2020-06-25,0.24515700051333036,28213691.60372307
0,theta-token,theta,Theta Network,2020-06-26,0.23707171023119145,16242836.892237347
0,theta-token,theta,Theta Network,2020-06-27,0.2319683918510039,12993973.760497302
0,theta-token,theta,Theta Network,2020-06-28,0.21070371077948893,16013836.701438649
0,theta-token,theta,Theta Network,2020-06-29,0.223892668981754,14750870.14216712
0,theta-token,theta,Theta Network,2020-06-30,0.22596266417049354,13534280.733976573
0,theta-token,theta,Theta Network,2020-07-01,0.22145019217876316,9600803.337029204
0,theta-token,theta,Theta Network,2020-07-02,0.2217598618051764,7986234.447974722
0,theta-token,theta,Theta Network,2020-07-03,0.21941236509387557,8304816.704452972
0,theta-token,theta,Theta Network,2020-07-04,0.2166340628750362,6545795.158902596
0,theta-token,theta,Theta Network,2020-07-05,0.22262989095959299,9143742.8239908
0,theta-token,theta,Theta Network,2020-07-06,0.2165723874949887,7422465.232706236
0,theta-token,theta,Theta Network,2020-07-07,0.22974789914651003,13890804.62514607
0,theta-token,theta,Theta Network,2020-07-08,0.25458594864814105,26561500.775608458
0,theta-token,theta,Theta Network,2020-07-09,0.25044677890951594,27648494.433359604
0,theta-token,theta,Theta Network,2020-07-10,0.2404566104154182,15304771.835924914
0,theta-token,theta,Theta Network,2020-07-11,0.24236950120196055,11808855.893101376
0,theta-token,theta,Theta Network,2020-07-12,0.2538635808985078,19082787.471441627
0,theta-token,theta,Theta Network,2020-07-13,0.27846338271694426,44650374.737083964
0,theta-token,theta,Theta Network,2020-07-14,0.24565243385499708,36734821.383378506
0,theta-token,theta,Theta Network,2020-07-15,0.2410571591644737,26098150.73165239
0,theta-token,theta,Theta Network,2020-07-16,0.2367766679825003,16388810.468628738
0,theta-token,theta,Theta Network,2020-07-17,0.23414416246900555,21677345.070294086
0,theta-token,theta,Theta Network,2020-07-18,0.24089098416535096,14673682.132299304
0,theta-token,theta,Theta Network,2020-07-19,0.24823199497471182,15008800.530543966
0,theta-token,theta,Theta Network,2020-07-20,0.24111438429184087,14203973.694851369
0,theta-token,theta,Theta Network,2020-07-21,0.23677377848297929,12682031.658515189
0,theta-token,theta,Theta Network,2020-07-22,0.2383935650027829,11858600.752665717
0,theta-token,theta,Theta Network,2020-07-23,0.2548395519052232,17963436.41626984
0,theta-token,theta,Theta Network,2020-07-24,0.25798977117620014,19854295.800369523
0,theta-token,theta,Theta Network,2020-07-25,0.25078791385226284,15108770.382864963
0,theta-token,theta,Theta Network,2020-07-26,0.25945126278152697,14870599.286506439
0,theta-token,theta,Theta Network,2020-07-27,0.2505069114045973,17087948.831498016
0,theta-token,theta,Theta Network,2020-07-28,0.2409526512288981,27443941.39471606
0,theta-token,theta,Theta Network,2020-07-29,0.2505230087867857,13983027.912110632
0,theta-token,theta,Theta Network,2020-07-30,0.2486686519303269,14719392.6572821
0,theta-token,theta,Theta Network,2020-07-31,0.25713278570324627,12447877.763416912
0,theta-token,theta,Theta Network,2020-08-01,0.2688246032941292,25967619.584749248
0,theta-token,theta,Theta Network,2020-08-02,0.31321909073857657,74667654.15592682
0,theta-token,theta,Theta Network,2020-08-03,0.28015692598093145,40641754.39764185
0,theta-token,theta,Theta Network,2020-08-04,0.2876716842434053,21596346.45397783
0,theta-token,theta,Theta Network,2020-08-05,0.3305502124926343,57036277.24354112
0,theta-token,theta,Theta Network,2020-08-06,0.3136791859084138,43113167.176569484
0,theta-token,theta,Theta Network,2020-08-07,0.31769580939675,40835489.47667317
0,theta-token,theta,Theta Network,2020-08-08,0.30745859396438535,23380496.648637515
0,theta-token,theta,Theta Network,2020-08-09,0.32765278582492685,21296234.268509332
0,theta-token,theta,Theta Network,2020-08-10,0.3210250560652644,24857400.774978675
0,theta-token,theta,Theta Network,2020-08-11,0.3707253529851211,84777277.97187267
0,theta-token,theta,Theta Network,2020-08-12,0.3518349516192096,59629677.96517754
0,theta-token,theta,Theta Network,2020-08-13,0.4030054023043707,55842892.671643704
0,theta-token,theta,Theta Network,2020-08-14,0.39574075040405704,70108737.4774315
0,theta-token,theta,Theta Network,2020-08-15,0.4029806467336294,43597174.073851846
0,theta-token,theta,Theta Network,2020-08-16,0.3853084443342335,24394096.425338987
0,theta-token,theta,Theta Network,2020-08-17,0.39615310903267587,40917327.46290021
0,theta-token,theta,Theta Network,2020-08-18,0.3859259605055307,40283381.05504332
0,theta-token,theta,Theta Network,2020-08-19,0.43751714734651254,74860604.80809869
0,theta-token,theta,Theta Network,2020-08-20,0.406698332809219,64771115.696783565
0,theta-token,theta,Theta Network,2020-08-21,0.45489835141640395,45037984.750671834
0,theta-token,theta,Theta Network,2020-08-22,0.42156407079122454,69392535.58460611
0,theta-token,theta,Theta Network,2020-08-23,0.4498689052778569,40965188.88809602
0,theta-token,theta,Theta Network,2020-08-24,0.4817738957581543,50867018.17045783
0,theta-token,theta,Theta Network,2020-08-25,0.554650043571812,135898507.10527873
0,theta-token,theta,Theta Network,2020-08-26,0.5081450536616688,129185202.75802702
0,theta-token,theta,Theta Network,2020-08-27,0.4930950362380715,124559400.55950908
0,theta-token,theta,Theta Network,2020-08-28,0.44654097142439025,108314576.65656447
0,theta-token,theta,Theta Network,2020-08-29,0.4742815110376855,79238682.667239
0,theta-token,theta,Theta Network,2020-08-30,0.5086870290544349,70891854.50786464
0,theta-token,theta,Theta Network,2020-08-31,0.5004829348210591,66421754.33437385
0,theta-token,theta,Theta Network,2020-09-01,0.47748513604283105,55796583.182112224
0,theta-token,theta,Theta Network,2020-09-02,0.48883853728524396,69331336.80289057
0,theta-token,theta,Theta Network,2020-09-03,0.4753841893207813,70691671.04355086
0,theta-token,theta,Theta Network,2020-09-04,0.409256159099298,70435419.54658738
0,theta-token,theta,Theta Network,2020-09-05,0.4240969532048174,66642516.742349654
0,theta-token,theta,Theta Network,2020-09-06,0.38992709494135175,63167497.94065362
0,theta-token,theta,Theta Network,2020-09-07,0.4275399538337463,57794422.30193869
0,theta-token,theta,Theta Network,2020-09-08,0.4150357799132341,46847726.774260744
0,theta-token,theta,Theta Network,2020-09-09,0.3991961116028791,32856420.27775342
0,theta-token,theta,Theta Network,2020-09-10,0.47701162870517644,55275796.87608039
0,theta-token,theta,Theta Network,2020-09-11,0.4872411712247369,36440317.0515333
0,theta-token,theta,Theta Network,2020-09-12,0.4981324265761858,23099818.30426021
0,theta-token,theta,Theta Network,2020-09-13,0.5462348536338248,38846523.64892371
0,theta-token,theta,Theta Network,2020-09-14,0.5403677147259935,30194288.652087465
0,theta-token,theta,Theta Network,2020-09-15,0.5277762862027707,40244638.22240574
0,theta-token,theta,Theta Network,2020-09-16,0.5362889277820652,32815817.60923154
0,theta-token,theta,Theta Network,2020-09-17,0.5260048482803323,35341656.32344051
0,theta-token,theta,Theta Network,2020-09-18,0.5563715955376004,44484701.20848853
0,theta-token,theta,Theta Network,2020-09-19,0.5695604489916906,67740787.84595756
0,theta-token,theta,Theta Network,2020-09-20,0.5787073807965566,52849780.19491501
0,theta-token,theta,Theta Network,2020-09-21,0.5561606195894923,34126649.27514657
0,theta-token,theta,Theta Network,2020-09-22,0.5695570463704914,67303369.47482903
0,theta-token,theta,Theta Network,2020-09-23,0.5747882941776591,32449314.552638784
0,theta-token,theta,Theta Network,2020-09-24,0.5526643615545815,45753601.984716535
0,theta-token,theta,Theta Network,2020-09-25,0.6385315733021852,69812907.35849303
0,theta-token,theta,Theta Network,2020-09-26,0.6667407443878192,89541505.09373493
0,theta-token,theta,Theta Network,2020-09-27,0.7010977241966984,79212150.19541821
0,theta-token,theta,Theta Network,2020-09-28,0.7488415085198131,82096957.94927503
0,theta-token,theta,Theta Network,2020-09-29,0.7173837432211945,67299990.05592246
0,theta-token,theta,Theta Network,2020-09-30,0.7756558139758857,68983654.05476074
0,theta-token,theta,Theta Network,2020-10-01,0.7424825078579759,107335765.17633136
0,theta-token,theta,Theta Network,2020-10-02,0.7256577327877404,77134965.76208386
0,theta-token,theta,Theta Network,2020-10-03,0.6989481853476028,55925315.178591795
0,theta-token,theta,Theta Network,2020-10-04,0.7520716906423965,50044962.03449139
0,theta-token,theta,Theta Network,2020-10-05,0.77216926887921,57958691.80225787
0,theta-token,theta,Theta Network,2020-10-06,0.7444279010423807,41317923.37832758
0,theta-token,theta,Theta Network,2020-10-07,0.6857011403547372,55622464.82036428
0,theta-token,theta,Theta Network,2020-10-08,0.7386953815524003,52779826.72197421
0,theta-token,theta,Theta Network,2020-10-09,0.7202077550816648,39143414.835216485
0,theta-token,theta,Theta Network,2020-10-10,0.7161527856047543,29754254.66331009
0,theta-token,theta,Theta Network,2020-10-11,0.7630507901320841,37622873.437173955
0,theta-token,theta,Theta Network,2020-10-12,0.7421474925386226,28087444.689887244
0,theta-token,theta,Theta Network,2020-10-13,0.7336935480478178,29766880.85394244
0,theta-token,theta,Theta Network,2020-10-14,0.7536118934925901,46312781.31106748
0,theta-token,theta,Theta Network,2020-10-15,0.735749979772041,37378079.145170875
0,theta-token,theta,Theta Network,2020-10-16,0.6914216843992474,36144364.14127423
0,theta-token,theta,Theta Network,2020-10-17,0.663780563661243,24792860.656079967
0,theta-token,theta,Theta Network,2020-10-18,0.6256146948566389,22977917.106432993
0,theta-token,theta,Theta Network,2020-10-19,0.6676745940799037,29979584.636051707
0,theta-token,theta,Theta Network,2020-10-20,0.6320412568048044,22413152.969422568
0,theta-token,theta,Theta Network,2020-10-21,0.5987109227228369,36316193.51141295
0,theta-token,theta,Theta Network,2020-10-22,0.6360967322064633,34458189.0718238
0,theta-token,theta,Theta Network,2020-10-23,0.6531104992809537,21180613.714080345
0,theta-token,theta,Theta Network,2020-10-24,0.6457335272534175,22707327.53829677
0,theta-token,theta,Theta Network,2020-10-25,0.7216582564054892,39272168.63401099
0,theta-token,theta,Theta Network,2020-10-26,0.6955759955729648,19218695.911055155
0,theta-token,theta,Theta Network,2020-10-27,0.6543551159619138,20359849.301044594
0,theta-token,theta,Theta Network,2020-10-28,0.6584694129315337,18937396.831093527
0,theta-token,theta,Theta Network,2020-10-29,0.6235828954613579,17210664.093877494
0,theta-token,theta,Theta Network,2020-10-30,0.5928230897030349,15400356.051522559
0,theta-token,theta,Theta Network,2020-10-31,0.6098021839235639,27064535.96313459
0,theta-token,theta,Theta Network,2020-11-01,0.6097599342444708,15619854.579312166
0,theta-token,theta,Theta Network,2020-11-02,0.6107819546718999,13916323.165192787
0,theta-token,theta,Theta Network,2020-11-03,0.591374198177716,21076777.222809065
0,theta-token,theta,Theta Network,2020-11-04,0.5837702282695427,14454072.939232644
0,theta-token,theta,Theta Network,2020-11-05,0.5910517957462945,10865935.69630372
0,theta-token,theta,Theta Network,2020-11-06,0.6298146643454523,16847314.56234909
0,theta-token,theta,Theta Network,2020-11-07,0.6751808835939237,20757300.880871646
0,theta-token,theta,Theta Network,2020-11-08,0.6391068369382588,30667279.599032298
0,theta-token,theta,Theta Network,2020-11-09,0.663545150365597,15113969.084828008
0,theta-token,theta,Theta Network,2020-11-10,0.6403240784815353,24455783.486586526
0,theta-token,theta,Theta Network,2020-11-11,0.6406652545190445,22085725.380457506
0,theta-token,theta,Theta Network,2020-11-12,0.6127709253779934,22485463.478283186
0,theta-token,theta,Theta Network,2020-11-13,0.6013849797015223,20479253.23983334
0,theta-token,theta,Theta Network,2020-11-14,0.6325027438855714,19638939.627673
0,theta-token,theta,Theta Network,2020-11-15,0.6132166815447228,12172797.542853666
0,theta-token,theta,Theta Network,2020-11-16,0.6061927313472774,11672441.546711352
0,theta-token,theta,Theta Network,2020-11-17,0.6199683455489864,14205570.598351011
0,theta-token,theta,Theta Network,2020-11-18,0.6537817469727635,21575075.651335157
0,theta-token,theta,Theta Network,2020-11-19,0.626253119238971,18560119.26458698
0,theta-token,theta,Theta Network,2020-11-20,0.6230179432604496,13527625.648341907
0,theta-token,theta,Theta Network,2020-11-21,0.6305522201746874,25775183.961516216
0,theta-token,theta,Theta Network,2020-11-22,0.7014731799430329,46021076.5763175
0,theta-token,theta,Theta Network,2020-11-23,0.6518831347929506,30770330.350464594
0,theta-token,theta,Theta Network,2020-11-24,0.6665738998395729,34381903.59751529
0,theta-token,theta,Theta Network,2020-11-25,0.6916976612661664,47072944.955004744
0,theta-token,theta,Theta Network,2020-11-26,0.6918702798094535,37818359.89543039
0,theta-token,theta,Theta Network,2020-11-27,0.620489473887634,37599796.288167514
0,theta-token,theta,Theta Network,2020-11-28,0.6069974882599024,13947703.489109444
0,theta-token,theta,Theta Network,2020-11-29,0.6238615312458435,10450710.499763291
0,theta-token,theta,Theta Network,2020-11-30,0.6188787634488762,11275131.579607574
0,theta-token,theta,Theta Network,2020-12-01,0.6392824338163563,17158952.704878807
0,theta-token,theta,Theta Network,2020-12-02,0.6104522843585733,24026305.93445166
0,theta-token,theta,Theta Network,2020-12-03,0.6321778466335695,15898358.91101725
0,theta-token,theta,Theta Network,2020-12-04,0.661874003059554,14190836.395302027
0,theta-token,theta,Theta Network,2020-12-05,0.6696391297805957,42376993.99938163
0,theta-token,theta,Theta Network,2020-12-06,0.735921082779687,34092292.28117211
0,theta-token,theta,Theta Network,2020-12-07,0.6998015900676071,28270021.53179985
0,theta-token,theta,Theta Network,2020-12-08,0.6820721315513731,20578256.09296025
0,theta-token,theta,Theta Network,2020-12-09,0.7470827982128708,83427628.55231832
0,theta-token,theta,Theta Network,2020-12-10,0.7262967478794576,86643375.42827296
0,theta-token,theta,Theta Network,2020-12-11,0.6931379699176721,27934330.820982102
0,theta-token,theta,Theta Network,2020-12-12,0.6844221375451984,26007442.796903037
0,theta-token,theta,Theta Network,2020-12-13,0.7091819042783815,18048963.36980839
