,id,symbol,name,date,current_price,total_volume
0,the-sandbox,sand,The Sandbox,2020-08-14,0.08091994568370936,38413022.85830442
0,the-sandbox,sand,The Sandbox,2020-08-15,0.06640343292744963,141056015.71059108
0,the-sandbox,sand,The Sandbox,2020-08-16,0.05078364883524794,43150410.9991623
0,the-sandbox,sand,The Sandbox,2020-08-17,0.061079835827440775,33700874.11468801
0,the-sandbox,sand,The Sandbox,2020-08-18,0.05497444370112035,16214299.086304104
0,the-sandbox,sand,The Sandbox,2020-08-19,0.05153185760373768,10332400.202602528
0,the-sandbox,sand,The Sandbox,2020-08-20,0.05206361273746828,9963695.765797378
0,the-sandbox,sand,The Sandbox,2020-08-21,0.05363025973311594,9424347.314720849
0,the-sandbox,sand,The Sandbox,2020-08-22,0.045212699771900754,7527979.839614277
0,the-sandbox,sand,The Sandbox,2020-08-23,0.04589056462985725,6083058.910311063
0,the-sandbox,sand,The Sandbox,2020-08-24,0.043894677126984465,4227631.719888001
0,the-sandbox,sand,The Sandbox,2020-08-25,0.050743822595316714,10239498.552758126
0,the-sandbox,sand,The Sandbox,2020-08-26,0.04793773024641064,8532452.99916796
0,the-sandbox,sand,The Sandbox,2020-08-27,0.057674199238858054,12670984.520775134
0,the-sandbox,sand,The Sandbox,2020-08-28,0.07476800101088775,45296738.49639134
0,the-sandbox,sand,The Sandbox,2020-08-29,0.06963894970132761,39457711.73723678
0,the-sandbox,sand,The Sandbox,2020-08-30,0.07221118334437886,17197222.52001805
0,the-sandbox,sand,The Sandbox,2020-08-31,0.06637468092599266,14147017.30427379
0,the-sandbox,sand,The Sandbox,2020-09-01,0.07016845064094356,20469000.79594505
0,the-sandbox,sand,The Sandbox,2020-09-02,0.05956588462936652,20975930.24500501
0,the-sandbox,sand,The Sandbox,2020-09-03,0.05894967190483147,14011765.693594417
0,the-sandbox,sand,The Sandbox,2020-09-04,0.04380289332353941,9689938.145729622
0,the-sandbox,sand,The Sandbox,2020-09-05,0.045259260909798205,8399039.977572208
0,the-sandbox,sand,The Sandbox,2020-09-06,0.03756205107810682,6847932.440496331
0,the-sandbox,sand,The Sandbox,2020-09-07,0.040874613822584206,6679123.931193829
0,the-sandbox,sand,The Sandbox,2020-09-08,0.037400497098505577,4848819.809017751
0,the-sandbox,sand,The Sandbox,2020-09-09,0.049696282969686555,29253868.92490956
0,the-sandbox,sand,The Sandbox,2020-09-10,0.04814229465546272,23512384.2121361
0,the-sandbox,sand,The Sandbox,2020-09-11,0.049497185141519046,12851239.344785865
0,the-sandbox,sand,The Sandbox,2020-09-12,0.051583805968705786,12155551.743468707
0,the-sandbox,sand,The Sandbox,2020-09-13,0.04927385269111136,6050310.781794421
0,the-sandbox,sand,The Sandbox,2020-09-14,0.04354381062212257,7655042.404292708
0,the-sandbox,sand,The Sandbox,2020-09-15,0.04651871987504427,8368916.0149297
0,the-sandbox,sand,The Sandbox,2020-09-16,0.04240768544845476,10745837.404529566
0,the-sandbox,sand,The Sandbox,2020-09-17,0.044259609064403876,8089795.034619294
0,the-sandbox,sand,The Sandbox,2020-09-18,0.04390388094598739,4665499.841844167
0,the-sandbox,sand,The Sandbox,2020-09-19,0.04404512701306473,6067314.103558236
0,the-sandbox,sand,The Sandbox,2020-09-20,0.046695344737306,6595913.136161331
0,the-sandbox,sand,The Sandbox,2020-09-21,0.04286424683961408,4454218.4615715295
0,the-sandbox,sand,The Sandbox,2020-09-22,0.038392588436187466,6063748.455554427
0,the-sandbox,sand,The Sandbox,2020-09-23,0.044045981100047434,6786593.8870378565
0,the-sandbox,sand,The Sandbox,2020-09-24,0.0426190146854952,15777756.815642038
0,the-sandbox,sand,The Sandbox,2020-09-25,0.04760095566693368,18374311.274786055
0,the-sandbox,sand,The Sandbox,2020-09-26,0.04865955923782433,14543039.453968171
0,the-sandbox,sand,The Sandbox,2020-09-27,0.04648810260153791,5451525.733118068
0,the-sandbox,sand,The Sandbox,2020-09-28,0.04318886480295896,11121225.205693647
0,the-sandbox,sand,The Sandbox,2020-09-29,0.041783219351627425,8676151.155402126
0,the-sandbox,sand,The Sandbox,2020-09-30,0.043473268651673,5616514.848664236
0,the-sandbox,sand,The Sandbox,2020-10-01,0.046053016606899276,10377664.147465017
0,the-sandbox,sand,The Sandbox,2020-10-02,0.04237934626004076,6246856.118816022
0,the-sandbox,sand,The Sandbox,2020-10-03,0.04088725444286149,7116754.236719202
0,the-sandbox,sand,The Sandbox,2020-10-04,0.045226766777485154,6790131.074137727
0,the-sandbox,sand,The Sandbox,2020-10-05,0.04831685710279697,7574746.003306323
0,the-sandbox,sand,The Sandbox,2020-10-06,0.050511087601442996,13460979.227963632
0,the-sandbox,sand,The Sandbox,2020-10-07,0.04643830197095934,7671148.332148545
0,the-sandbox,sand,The Sandbox,2020-10-08,0.045197076188177865,4023733.72917838
0,the-sandbox,sand,The Sandbox,2020-10-09,0.04743793252509791,3883353.7372139883
0,the-sandbox,sand,The Sandbox,2020-10-10,0.049724463385840356,4811641.736300997
0,the-sandbox,sand,The Sandbox,2020-10-11,0.04572657955113625,6329893.547661008
0,the-sandbox,sand,The Sandbox,2020-10-12,0.048834641739995195,5359758.24204619
0,the-sandbox,sand,The Sandbox,2020-10-13,0.04750404855513826,7808264.055442985
0,the-sandbox,sand,The Sandbox,2020-10-14,0.046468711157203385,6119465.493889956
0,the-sandbox,sand,The Sandbox,2020-10-15,0.04591027006535695,3987797.7535683187
0,the-sandbox,sand,The Sandbox,2020-10-16,0.04492647529441536,3210943.753081882
0,the-sandbox,sand,The Sandbox,2020-10-17,0.04354232908365378,5447126.811880885
0,the-sandbox,sand,The Sandbox,2020-10-18,0.04319454726612161,2787076.3431993644
0,the-sandbox,sand,The Sandbox,2020-10-19,0.042620888848798985,3224502.0758357802
0,the-sandbox,sand,The Sandbox,2020-10-20,0.04089724616768013,7295524.94043466
0,the-sandbox,sand,The Sandbox,2020-10-21,0.03885873503538292,5298695.963204342
0,the-sandbox,sand,The Sandbox,2020-10-22,0.03834683303678097,6280008.991272546
0,the-sandbox,sand,The Sandbox,2020-10-23,0.03982503009176423,5126307.174822419
0,the-sandbox,sand,The Sandbox,2020-10-24,0.04004637009109,6179056.5873949975
0,the-sandbox,sand,The Sandbox,2020-10-25,0.040792194179287124,5027690.418681683
0,the-sandbox,sand,The Sandbox,2020-10-26,0.03937139906377941,3618707.161274029
0,the-sandbox,sand,The Sandbox,2020-10-27,0.0379200481149961,4207868.1480748085
0,the-sandbox,sand,The Sandbox,2020-10-28,0.03782143021208286,2990550.0295831626
0,the-sandbox,sand,The Sandbox,2020-10-29,0.03528016426231,4633841.795078323
0,the-sandbox,sand,The Sandbox,2020-10-30,0.03759159418538408,4785444.412753975
0,the-sandbox,sand,The Sandbox,2020-10-31,0.035704326192230726,4318853.257796808
0,the-sandbox,sand,The Sandbox,2020-11-01,0.03568167510177192,2094053.4325506317
0,the-sandbox,sand,The Sandbox,2020-11-02,0.035380489396072946,2176589.4660942648
0,the-sandbox,sand,The Sandbox,2020-11-03,0.03528769667325157,2423308.5177614084
0,the-sandbox,sand,The Sandbox,2020-11-04,0.03085144475403621,3816908.544880214
0,the-sandbox,sand,The Sandbox,2020-11-05,0.031672419554061616,3492012.594851321
0,the-sandbox,sand,The Sandbox,2020-11-06,0.03403371526459864,6974327.527382435
0,the-sandbox,sand,The Sandbox,2020-11-07,0.03751166156097241,4173838.8102182983
0,the-sandbox,sand,The Sandbox,2020-11-08,0.03634901184006143,6927774.943784848
0,the-sandbox,sand,The Sandbox,2020-11-09,0.0379259387421119,4121484.992346189
0,the-sandbox,sand,The Sandbox,2020-11-10,0.03784539434382544,4835288.844903852
0,the-sandbox,sand,The Sandbox,2020-11-11,0.04145524684578008,6464709.492817494
0,the-sandbox,sand,The Sandbox,2020-11-12,0.04271236358837589,6813974.601505591
0,the-sandbox,sand,The Sandbox,2020-11-13,0.038670427459490696,28576619.80875087
0,the-sandbox,sand,The Sandbox,2020-11-14,0.03908470508470724,10022709.752662761
0,the-sandbox,sand,The Sandbox,2020-11-15,0.038289025719309984,5050507.9439835595
0,the-sandbox,sand,The Sandbox,2020-11-16,0.037543560002798564,6783500.09692893
0,the-sandbox,sand,The Sandbox,2020-11-17,0.03861145836299621,5591537.165840212
0,the-sandbox,sand,The Sandbox,2020-11-18,0.037162647357345806,5832171.757354532
0,the-sandbox,sand,The Sandbox,2020-11-19,0.03583233744270917,5385530.266916422
0,the-sandbox,sand,The Sandbox,2020-11-20,0.03597196806454094,4761489.020432396
0,the-sandbox,sand,The Sandbox,2020-11-21,0.03638290521124071,5083764.239287592
0,the-sandbox,sand,The Sandbox,2020-11-22,0.04008427216091627,6222820.503781655
0,the-sandbox,sand,The Sandbox,2020-11-23,0.04534372390164793,24823796.986775365
0,the-sandbox,sand,The Sandbox,2020-11-24,0.0476080229059283,47831238.62639888
0,the-sandbox,sand,The Sandbox,2020-11-25,0.045355822804806205,20121695.329616804
0,the-sandbox,sand,The Sandbox,2020-11-26,0.04496086034787461,16836886.94793241
0,the-sandbox,sand,The Sandbox,2020-11-27,0.041399430877638685,13262637.805679543
0,the-sandbox,sand,The Sandbox,2020-11-28,0.04484015035477696,9055006.629956797
0,the-sandbox,sand,The Sandbox,2020-11-29,0.04468094349197861,9917319.351461595
0,the-sandbox,sand,The Sandbox,2020-11-30,0.045209266306146786,6341424.39746303
0,the-sandbox,sand,The Sandbox,2020-12-01,0.048107010363833205,9686678.485086352
0,the-sandbox,sand,The Sandbox,2020-12-02,0.04494815380468706,7769572.3735841485
0,the-sandbox,sand,The Sandbox,2020-12-03,0.04668876399761253,6657300.160120834
0,the-sandbox,sand,The Sandbox,2020-12-04,0.046474216490829036,5326052.145241582
0,the-sandbox,sand,The Sandbox,2020-12-05,0.04219631161062418,5722349.321251852
0,the-sandbox,sand,The Sandbox,2020-12-06,0.04330882007126885,4661264.890393785
0,the-sandbox,sand,The Sandbox,2020-12-07,0.042889912881920525,3365682.1760015637
0,the-sandbox,sand,The Sandbox,2020-12-08,0.04515360674283541,5908094.1619809335
0,the-sandbox,sand,The Sandbox,2020-12-09,0.04430824572139849,10422060.054224916
0,the-sandbox,sand,The Sandbox,2020-12-10,0.05163536988943416,17119597.51719609
0,the-sandbox,sand,The Sandbox,2020-12-11,0.05246829961706939,26149289.89622188
0,the-sandbox,sand,The Sandbox,2020-12-12,0.045727943160122825,11473597.255397884
0,the-sandbox,sand,The Sandbox,2020-12-13,0.04741812244429172,8211243.504124826
0,the-sandbox,sand,The Sandbox,2020-12-14,0.0479152795841069,6044566.319076118
0,the-sandbox,sand,The Sandbox,2020-12-15,0.049468990650658476,6722048.055980224
0,the-sandbox,sand,The Sandbox,2020-12-16,0.05184433289983835,8053520.377330691
0,the-sandbox,sand,The Sandbox,2020-12-17,0.05160648469012492,12399402.001672423
0,the-sandbox,sand,The Sandbox,2020-12-18,0.04902755007483903,10672163.744713426
0,the-sandbox,sand,The Sandbox,2020-12-19,0.05114702240835627,8709568.254899554
0,the-sandbox,sand,The Sandbox,2020-12-20,0.05137071450146565,11639462.230779383
0,the-sandbox,sand,The Sandbox,2020-12-21,0.04983126288534009,15618172.24428329
